clip_id,split,audio_path,label_ids,label_names
36557,dev,data\events\FSD50K\FSD50K.dev_audio\36557.wav,Water_tap_and_faucet;Water;Domestic_sounds_and_home_sounds,Water_tap_and_faucet;Water;Domestic_sounds_and_home_sounds
240333,dev,data\events\FSD50K\FSD50K.dev_audio\240333.wav,Water,Water
398032,dev,data\events\FSD50K\FSD50K.dev_audio\398032.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
269008,dev,data\events\FSD50K\FSD50K.dev_audio\269008.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
269009,dev,data\events\FSD50K\FSD50K.dev_audio\269009.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
269010,dev,data\events\FSD50K\FSD50K.dev_audio\269010.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
348372,dev,data\events\FSD50K\FSD50K.dev_audio\348372.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
207573,dev,data\events\FSD50K\FSD50K.dev_audio\207573.wav,Drip;Water;Liquid,Drip;Water;Liquid
207574,dev,data\events\FSD50K\FSD50K.dev_audio\207574.wav,Drip;Water;Liquid,Drip;Water;Liquid
398039,dev,data\events\FSD50K\FSD50K.dev_audio\398039.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
41176,dev,data\events\FSD50K\FSD50K.dev_audio\41176.wav,Fill_(with_liquid);Water;Liquid,Fill_(with_liquid);Water;Liquid
25819,dev,data\events\FSD50K\FSD50K.dev_audio\25819.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
263899,dev,data\events\FSD50K\FSD50K.dev_audio\263899.wav,Bathtub_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Bathtub_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
27361,dev,data\events\FSD50K\FSD50K.dev_audio\27361.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
371427,dev,data\events\FSD50K\FSD50K.dev_audio\371427.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
207597,dev,data\events\FSD50K\FSD50K.dev_audio\207597.wav,Drip;Water;Liquid,Drip;Water;Liquid
204013,dev,data\events\FSD50K\FSD50K.dev_audio\204013.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
207601,dev,data\events\FSD50K\FSD50K.dev_audio\207601.wav,Drip;Water;Liquid,Drip;Water;Liquid
204017,dev,data\events\FSD50K\FSD50K.dev_audio\204017.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
207603,dev,data\events\FSD50K\FSD50K.dev_audio\207603.wav,Drip;Water;Liquid,Drip;Water;Liquid
71924,dev,data\events\FSD50K\FSD50K.dev_audio\71924.wav,Drip;Water;Liquid,Drip;Water;Liquid
277237,dev,data\events\FSD50K\FSD50K.dev_audio\277237.wav,Water,Water
155898,dev,data\events\FSD50K\FSD50K.dev_audio\155898.wav,Sink_(filling_or_washing);Water_tap_and_faucet;Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water_tap_and_faucet;Water;Domestic_sounds_and_home_sounds
63739,dev,data\events\FSD50K\FSD50K.dev_audio\63739.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
207612,dev,data\events\FSD50K\FSD50K.dev_audio\207612.wav,Drip;Water;Liquid,Drip;Water;Liquid
332028,dev,data\events\FSD50K\FSD50K.dev_audio\332028.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
170750,dev,data\events\FSD50K\FSD50K.dev_audio\170750.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
212734,dev,data\events\FSD50K\FSD50K.dev_audio\212734.wav,Fill_(with_liquid);Water;Liquid,Fill_(with_liquid);Water;Liquid
349440,dev,data\events\FSD50K\FSD50K.dev_audio\349440.wav,Water,Water
349441,dev,data\events\FSD50K\FSD50K.dev_audio\349441.wav,Water,Water
204034,dev,data\events\FSD50K\FSD50K.dev_audio\204034.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
349442,dev,data\events\FSD50K\FSD50K.dev_audio\349442.wav,Water,Water
210180,dev,data\events\FSD50K\FSD50K.dev_audio\210180.wav,Water,Water
261381,dev,data\events\FSD50K\FSD50K.dev_audio\261381.wav,Water;Liquid,Water;Liquid
168703,dev,data\events\FSD50K\FSD50K.dev_audio\168703.wav,Water,Water
263945,dev,data\events\FSD50K\FSD50K.dev_audio\263945.wav,Water;Liquid,Water;Liquid
263946,dev,data\events\FSD50K\FSD50K.dev_audio\263946.wav,Water;Liquid,Water;Liquid
201995,dev,data\events\FSD50K\FSD50K.dev_audio\201995.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
263947,dev,data\events\FSD50K\FSD50K.dev_audio\263947.wav,Water;Liquid,Water;Liquid
263948,dev,data\events\FSD50K\FSD50K.dev_audio\263948.wav,Water;Liquid,Water;Liquid
263950,dev,data\events\FSD50K\FSD50K.dev_audio\263950.wav,Water;Liquid,Water;Liquid
263951,dev,data\events\FSD50K\FSD50K.dev_audio\263951.wav,Water;Liquid,Water;Liquid
114444,dev,data\events\FSD50K\FSD50K.dev_audio\114444.wav,Water;Bird;Wild_animals;Animal,Water;Bird;Wild_animals;Animal
158481,dev,data\events\FSD50K\FSD50K.dev_audio\158481.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
66323,dev,data\events\FSD50K\FSD50K.dev_audio\66323.wav,Stream;Water,Stream;Water
63764,dev,data\events\FSD50K\FSD50K.dev_audio\63764.wav,Bathtub_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Bathtub_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
410391,dev,data\events\FSD50K\FSD50K.dev_audio\410391.wav,Water;Liquid,Water;Liquid
5913,dev,data\events\FSD50K\FSD50K.dev_audio\5913.wav,Drip;Water;Liquid,Drip;Water;Liquid
151840,dev,data\events\FSD50K\FSD50K.dev_audio\151840.wav,Drip;Water;Liquid,Drip;Water;Liquid
84623,dev,data\events\FSD50K\FSD50K.dev_audio\84623.wav,Hiss;Water,Hiss;Water
324387,dev,data\events\FSD50K\FSD50K.dev_audio\324387.wav,Water;Mechanisms,Water;Mechanisms
9508,dev,data\events\FSD50K\FSD50K.dev_audio\9508.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
320293,dev,data\events\FSD50K\FSD50K.dev_audio\320293.wav,Waves_and_surf;Water;Ocean,Waves_and_surf;Water;Ocean
319269,dev,data\events\FSD50K\FSD50K.dev_audio\319269.wav,Water,Water
147751,dev,data\events\FSD50K\FSD50K.dev_audio\147751.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
429356,dev,data\events\FSD50K\FSD50K.dev_audio\429356.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
212787,dev,data\events\FSD50K\FSD50K.dev_audio\212787.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
243519,dev,data\events\FSD50K\FSD50K.dev_audio\243519.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
421184,dev,data\events\FSD50K\FSD50K.dev_audio\421184.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
238403,dev,data\events\FSD50K\FSD50K.dev_audio\238403.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
323396,dev,data\events\FSD50K\FSD50K.dev_audio\323396.wav,Water,Water
323397,dev,data\events\FSD50K\FSD50K.dev_audio\323397.wav,Water,Water
323398,dev,data\events\FSD50K\FSD50K.dev_audio\323398.wav,Water,Water
198473,dev,data\events\FSD50K\FSD50K.dev_audio\198473.wav,Water,Water
320330,dev,data\events\FSD50K\FSD50K.dev_audio\320330.wav,Water,Water
423242,dev,data\events\FSD50K\FSD50K.dev_audio\423242.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
232779,dev,data\events\FSD50K\FSD50K.dev_audio\232779.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
145228,dev,data\events\FSD50K\FSD50K.dev_audio\145228.wav,Stream;Water,Stream;Water
216397,dev,data\events\FSD50K\FSD50K.dev_audio\216397.wav,Water,Water
22864,dev,data\events\FSD50K\FSD50K.dev_audio\22864.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
368977,dev,data\events\FSD50K\FSD50K.dev_audio\368977.wav,Water,Water
22866,dev,data\events\FSD50K\FSD50K.dev_audio\22866.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
329041,dev,data\events\FSD50K\FSD50K.dev_audio\329041.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
261460,dev,data\events\FSD50K\FSD50K.dev_audio\261460.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
44880,dev,data\events\FSD50K\FSD50K.dev_audio\44880.wav,Water,Water
322391,dev,data\events\FSD50K\FSD50K.dev_audio\322391.wav,Bathtub_(filling_or_washing);Water;Splash_and_splatter;Liquid;Domestic_sounds_and_home_sounds,Bathtub_(filling_or_washing);Water;Splash_and_splatter;Liquid;Domestic_sounds_and_home_sounds
119639,dev,data\events\FSD50K\FSD50K.dev_audio\119639.wav,Water,Water
98649,dev,data\events\FSD50K\FSD50K.dev_audio\98649.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
256861,dev,data\events\FSD50K\FSD50K.dev_audio\256861.wav,Water;Liquid,Water;Liquid
127840,dev,data\events\FSD50K\FSD50K.dev_audio\127840.wav,Water,Water
194914,dev,data\events\FSD50K\FSD50K.dev_audio\194914.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
127842,dev,data\events\FSD50K\FSD50K.dev_audio\127842.wav,Water,Water
127844,dev,data\events\FSD50K\FSD50K.dev_audio\127844.wav,Water,Water
151911,dev,data\events\FSD50K\FSD50K.dev_audio\151911.wav,Water_tap_and_faucet;Water;Domestic_sounds_and_home_sounds,Water_tap_and_faucet;Water;Domestic_sounds_and_home_sounds
398700,dev,data\events\FSD50K\FSD50K.dev_audio\398700.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
398703,dev,data\events\FSD50K\FSD50K.dev_audio\398703.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
398704,dev,data\events\FSD50K\FSD50K.dev_audio\398704.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
398705,dev,data\events\FSD50K\FSD50K.dev_audio\398705.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
268658,dev,data\events\FSD50K\FSD50K.dev_audio\268658.wav,Water,Water
398706,dev,data\events\FSD50K\FSD50K.dev_audio\398706.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
79220,dev,data\events\FSD50K\FSD50K.dev_audio\79220.wav,Water;Liquid,Water;Liquid
250741,dev,data\events\FSD50K\FSD50K.dev_audio\250741.wav,Water_tap_and_faucet;Water;Liquid;Domestic_sounds_and_home_sounds,Water_tap_and_faucet;Water;Liquid;Domestic_sounds_and_home_sounds
263030,dev,data\events\FSD50K\FSD50K.dev_audio\263030.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
398708,dev,data\events\FSD50K\FSD50K.dev_audio\398708.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
79221,dev,data\events\FSD50K\FSD50K.dev_audio\79221.wav,Water;Liquid,Water;Liquid
398712,dev,data\events\FSD50K\FSD50K.dev_audio\398712.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
186746,dev,data\events\FSD50K\FSD50K.dev_audio\186746.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
398714,dev,data\events\FSD50K\FSD50K.dev_audio\398714.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
186748,dev,data\events\FSD50K\FSD50K.dev_audio\186748.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
398715,dev,data\events\FSD50K\FSD50K.dev_audio\398715.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
398716,dev,data\events\FSD50K\FSD50K.dev_audio\398716.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
420223,dev,data\events\FSD50K\FSD50K.dev_audio\420223.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
398718,dev,data\events\FSD50K\FSD50K.dev_audio\398718.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
386433,dev,data\events\FSD50K\FSD50K.dev_audio\386433.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
398719,dev,data\events\FSD50K\FSD50K.dev_audio\398719.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
49538,dev,data\events\FSD50K\FSD50K.dev_audio\49538.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
79232,dev,data\events\FSD50K\FSD50K.dev_audio\79232.wav,Water;Liquid,Water;Liquid
398721,dev,data\events\FSD50K\FSD50K.dev_audio\398721.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
420229,dev,data\events\FSD50K\FSD50K.dev_audio\420229.wav,Fill_(with_liquid);Water;Liquid,Fill_(with_liquid);Water;Liquid
326022,dev,data\events\FSD50K\FSD50K.dev_audio\326022.wav,Waves_and_surf;Water;Ocean,Waves_and_surf;Water;Ocean
141702,dev,data\events\FSD50K\FSD50K.dev_audio\141702.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
420230,dev,data\events\FSD50K\FSD50K.dev_audio\420230.wav,Bathtub_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Bathtub_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
79233,dev,data\events\FSD50K\FSD50K.dev_audio\79233.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
76683,dev,data\events\FSD50K\FSD50K.dev_audio\76683.wav,Thunder;Water;Rain;Thunderstorm,Thunder;Water;Rain;Thunderstorm
327047,dev,data\events\FSD50K\FSD50K.dev_audio\327047.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
7053,dev,data\events\FSD50K\FSD50K.dev_audio\7053.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
331659,dev,data\events\FSD50K\FSD50K.dev_audio\331659.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
188295,dev,data\events\FSD50K\FSD50K.dev_audio\188295.wav,Water,Water
106388,dev,data\events\FSD50K\FSD50K.dev_audio\106388.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
143257,dev,data\events\FSD50K\FSD50K.dev_audio\143257.wav,Bathtub_(filling_or_washing);Water;Splash_and_splatter;Liquid;Domestic_sounds_and_home_sounds,Bathtub_(filling_or_washing);Water;Splash_and_splatter;Liquid;Domestic_sounds_and_home_sounds
99227,dev,data\events\FSD50K\FSD50K.dev_audio\99227.wav,Water,Water
146334,dev,data\events\FSD50K\FSD50K.dev_audio\146334.wav,Water,Water
232862,dev,data\events\FSD50K\FSD50K.dev_audio\232862.wav,Water;Liquid,Water;Liquid
185760,dev,data\events\FSD50K\FSD50K.dev_audio\185760.wav,Water,Water
166817,dev,data\events\FSD50K\FSD50K.dev_audio\166817.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
58273,dev,data\events\FSD50K\FSD50K.dev_audio\58273.wav,Water,Water
76194,dev,data\events\FSD50K\FSD50K.dev_audio\76194.wav,Ocean;Water,Ocean;Water
166823,dev,data\events\FSD50K\FSD50K.dev_audio\166823.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
166824,dev,data\events\FSD50K\FSD50K.dev_audio\166824.wav,Water,Water
111098,dev,data\events\FSD50K\FSD50K.dev_audio\111098.wav,Water;Bird;Wild_animals;Animal,Water;Bird;Wild_animals;Animal
262573,dev,data\events\FSD50K\FSD50K.dev_audio\262573.wav,Fill_(with_liquid);Water;Liquid,Fill_(with_liquid);Water;Liquid
20438,dev,data\events\FSD50K\FSD50K.dev_audio\20438.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
407984,dev,data\events\FSD50K\FSD50K.dev_audio\407984.wav,Water;Liquid,Water;Liquid
53684,dev,data\events\FSD50K\FSD50K.dev_audio\53684.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
53685,dev,data\events\FSD50K\FSD50K.dev_audio\53685.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
53686,dev,data\events\FSD50K\FSD50K.dev_audio\53686.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
53687,dev,data\events\FSD50K\FSD50K.dev_audio\53687.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
111032,dev,data\events\FSD50K\FSD50K.dev_audio\111032.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
339900,dev,data\events\FSD50K\FSD50K.dev_audio\339900.wav,Rain;Water,Rain;Water
111037,dev,data\events\FSD50K\FSD50K.dev_audio\111037.wav,Water,Water
339902,dev,data\events\FSD50K\FSD50K.dev_audio\339902.wav,Water,Water
339901,dev,data\events\FSD50K\FSD50K.dev_audio\339901.wav,Rain;Water,Rain;Water
261569,dev,data\events\FSD50K\FSD50K.dev_audio\261569.wav,Water;Liquid,Water;Liquid
433602,dev,data\events\FSD50K\FSD50K.dev_audio\433602.wav,Water;Liquid,Water;Liquid
233411,dev,data\events\FSD50K\FSD50K.dev_audio\233411.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233412,dev,data\events\FSD50K\FSD50K.dev_audio\233412.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233413,dev,data\events\FSD50K\FSD50K.dev_audio\233413.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233414,dev,data\events\FSD50K\FSD50K.dev_audio\233414.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233415,dev,data\events\FSD50K\FSD50K.dev_audio\233415.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
195069,dev,data\events\FSD50K\FSD50K.dev_audio\195069.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
426953,dev,data\events\FSD50K\FSD50K.dev_audio\426953.wav,Water;Bird;Wild_animals;Animal,Water;Bird;Wild_animals;Animal
233417,dev,data\events\FSD50K\FSD50K.dev_audio\233417.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233418,dev,data\events\FSD50K\FSD50K.dev_audio\233418.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
378316,dev,data\events\FSD50K\FSD50K.dev_audio\378316.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
250317,dev,data\events\FSD50K\FSD50K.dev_audio\250317.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
13774,dev,data\events\FSD50K\FSD50K.dev_audio\13774.wav,Water,Water
233419,dev,data\events\FSD50K\FSD50K.dev_audio\233419.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233421,dev,data\events\FSD50K\FSD50K.dev_audio\233421.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
20433,dev,data\events\FSD50K\FSD50K.dev_audio\20433.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
20434,dev,data\events\FSD50K\FSD50K.dev_audio\20434.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233422,dev,data\events\FSD50K\FSD50K.dev_audio\233422.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233423,dev,data\events\FSD50K\FSD50K.dev_audio\233423.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
20437,dev,data\events\FSD50K\FSD50K.dev_audio\20437.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
321489,dev,data\events\FSD50K\FSD50K.dev_audio\321489.wav,Bathtub_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Bathtub_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
233425,dev,data\events\FSD50K\FSD50K.dev_audio\233425.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
265173,dev,data\events\FSD50K\FSD50K.dev_audio\265173.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
233427,dev,data\events\FSD50K\FSD50K.dev_audio\233427.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
233426,dev,data\events\FSD50K\FSD50K.dev_audio\233426.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
20436,dev,data\events\FSD50K\FSD50K.dev_audio\20436.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
422873,dev,data\events\FSD50K\FSD50K.dev_audio\422873.wav,Drip;Sink_(filling_or_washing);Water_tap_and_faucet;Water;Liquid;Domestic_sounds_and_home_sounds,Drip;Sink_(filling_or_washing);Water_tap_and_faucet;Water;Liquid;Domestic_sounds_and_home_sounds
96730,dev,data\events\FSD50K\FSD50K.dev_audio\96730.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
85881,dev,data\events\FSD50K\FSD50K.dev_audio\85881.wav,Drip;Water;Liquid,Drip;Water;Liquid
190088,dev,data\events\FSD50K\FSD50K.dev_audio\190088.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
319939,dev,data\events\FSD50K\FSD50K.dev_audio\319939.wav,Dishes_and_pots_and_pans;Hiss;Water;Domestic_sounds_and_home_sounds,Dishes_and_pots_and_pans;Hiss;Water;Domestic_sounds_and_home_sounds
365540,dev,data\events\FSD50K\FSD50K.dev_audio\365540.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
271332,dev,data\events\FSD50K\FSD50K.dev_audio\271332.wav,Water,Water
344550,dev,data\events\FSD50K\FSD50K.dev_audio\344550.wav,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds,Sink_(filling_or_washing);Water;Domestic_sounds_and_home_sounds
271334,dev,data\events\FSD50K\FSD50K.dev_audio\271334.wav,Drip;Sink_(filling_or_washing);Water_tap_and_faucet;Water;Liquid;Domestic_sounds_and_home_sounds,Drip;Sink_(filling_or_washing);Water_tap_and_faucet;Water;Liquid;Domestic_sounds_and_home_sounds
323046,dev,data\events\FSD50K\FSD50K.dev_audio\323046.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
386539,dev,data\events\FSD50K\FSD50K.dev_audio\386539.wav,Stream;Water,Stream;Water
328172,dev,data\events\FSD50K\FSD50K.dev_audio\328172.wav,Water,Water
328173,dev,data\events\FSD50K\FSD50K.dev_audio\328173.wav,Water,Water
326128,dev,data\events\FSD50K\FSD50K.dev_audio\326128.wav,Water,Water
94192,dev,data\events\FSD50K\FSD50K.dev_audio\94192.wav,Water,Water
85886,dev,data\events\FSD50K\FSD50K.dev_audio\85886.wav,Drip;Water;Liquid,Drip;Water;Liquid
68595,dev,data\events\FSD50K\FSD50K.dev_audio\68595.wav,Raindrop;Water;Liquid;Rain,Raindrop;Water;Liquid;Rain
28657,dev,data\events\FSD50K\FSD50K.dev_audio\28657.wav,Water,Water
28656,dev,data\events\FSD50K\FSD50K.dev_audio\28656.wav,Water,Water
111096,dev,data\events\FSD50K\FSD50K.dev_audio\111096.wav,Water,Water
195066,dev,data\events\FSD50K\FSD50K.dev_audio\195066.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
210427,dev,data\events\FSD50K\FSD50K.dev_audio\210427.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
322557,dev,data\events\FSD50K\FSD50K.dev_audio\322557.wav,Toilet_flush;Water;Domestic_sounds_and_home_sounds,Toilet_flush;Water;Domestic_sounds_and_home_sounds
398344,dev,data\events\FSD50K\FSD50K.dev_audio\398344.wav,Drip;Trickle_and_dribble;Water;Splash_and_splatter;Liquid;Pour,Drip;Trickle_and_dribble;Water;Splash_and_splatter;Liquid;Pour
395105,dev,data\events\FSD50K\FSD50K.dev_audio\395105.wav,Stream;Water,Stream;Water
391948,dev,data\events\FSD50K\FSD50K.dev_audio\391948.wav,Water;Splash_and_splatter;Liquid,Water;Splash_and_splatter;Liquid
170899,dev,data\events\FSD50K\FSD50K.dev_audio\170899.wav,Stream;Water,Stream;Water
170901,dev,data\events\FSD50K\FSD50K.dev_audio\170901.wav,Stream;Water,Stream;Water
217090,dev,data\events\FSD50K\FSD50K.dev_audio\217090.wav,Animal,Animal
103428,dev,data\events\FSD50K\FSD50K.dev_audio\103428.wav,Livestock_and_farm_animals_and_working_animals;Animal,Livestock_and_farm_animals_and_working_animals;Animal
32777,dev,data\events\FSD50K\FSD50K.dev_audio\32777.wav,Animal,Animal
215049,dev,data\events\FSD50K\FSD50K.dev_audio\215049.wav,Animal,Animal
53265,dev,data\events\FSD50K\FSD50K.dev_audio\53265.wav,Animal,Animal
217105,dev,data\events\FSD50K\FSD50K.dev_audio\217105.wav,Animal,Animal
261149,dev,data\events\FSD50K\FSD50K.dev_audio\261149.wav,Animal,Animal
236064,dev,data\events\FSD50K\FSD50K.dev_audio\236064.wav,Bark;Animal;Dog;Domestic_animals_and_pets,Bark;Animal;Dog;Domestic_animals_and_pets
121893,dev,data\events\FSD50K\FSD50K.dev_audio\121893.wav,Animal,Animal
236070,dev,data\events\FSD50K\FSD50K.dev_audio\236070.wav,Dog;Animal;Domestic_animals_and_pets,Dog;Animal;Domestic_animals_and_pets
148013,dev,data\events\FSD50K\FSD50K.dev_audio\148013.wav,Animal,Animal
70192,dev,data\events\FSD50K\FSD50K.dev_audio\70192.wav,Crow;Animal;Bird;Wild_animals,Crow;Animal;Bird;Wild_animals
236082,dev,data\events\FSD50K\FSD50K.dev_audio\236082.wav,Dog;Animal;Domestic_animals_and_pets,Dog;Animal;Domestic_animals_and_pets
429111,dev,data\events\FSD50K\FSD50K.dev_audio\429111.wav,Animal,Animal
345656,dev,data\events\FSD50K\FSD50K.dev_audio\345656.wav,Animal,Animal
